scenario,h,seed,pair_id,evidence_kind,truth_description,case_id,coordinate_error_interpretation,neighbor_pair_count,eligible_pair_count,flagged_pair_count,old_nn_min_moved_mm,old_nn_threshold_shortfall_max_mm,guard_scope,case_total_seconds,arm,n,proposed_movement_count,alarm_count,alarm_fraction_of_proposed,accepted_movement_count,source_sheet_mae_before_mm,source_sheet_mae_after_mm,source_sheet_rmse_before_mm,source_sheet_rmse_after_mm,source_sheet_p95_error_after_mm,proposal_beneficial_count,proposal_harmful_count,beneficial_proposals_retained_count,beneficial_proposals_blocked_count,harmful_proposals_retained_count,harmful_proposals_blocked_count,potential_repair_sum_mm,repair_retained_sum_mm,repair_blocked_sum_mm,repair_retained_fraction,guard_seconds
valid_ghost_merge,0.4,103,paired_h0.4_seed103,reused_observation_alternative_truth,One real plane; the two observed heights are ghosts.,valid_ghost_merge_h0.4_seed103,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,760,760,0.39999999999999947,5.551115123125783e-16,Single pass with original proposal; no iterative veto feedback.,0.004097492001164937,proposal,400,400,0,0.0,400,2.998294798571091,0.0,2.998842457139805,0.0,0.0,400,0,400,0,0,0,1199.3179194284364,1199.3179194284364,0.0,1.0,0.0
valid_ghost_merge,0.4,103,paired_h0.4_seed103,reused_observation_alternative_truth,One real plane; the two observed heights are ghosts.,valid_ghost_merge_h0.4_seed103,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,760,760,0.39999999999999947,5.551115123125783e-16,Single pass with original proposal; no iterative veto feedback.,0.004097492001164937,old_nn_guard,400,400,364,0.91,36,2.998294798571091,2.727371933391297,2.998842457139805,2.8595798254033773,3.089748344869608,400,0,36,364,0,0,1199.3179194284364,108.36914607191761,1090.9487733565188,0.09035898181489985,0.00034863299879361875
valid_ghost_merge,0.4,103,paired_h0.4_seed103,reused_observation_alternative_truth,One real plane; the two observed heights are ghosts.,valid_ghost_merge_h0.4_seed103,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,760,760,0.39999999999999947,5.551115123125783e-16,Single pass with original proposal; no iterative veto feedback.,0.004097492001164937,initial_gap_guard,400,400,400,1.0,0,2.998294798571091,2.998294798571091,2.998842457139805,2.998842457139805,3.092520612843313,400,0,0,400,0,0,1199.3179194284364,0.0,1199.3179194284364,0.0,0.0002697910022106953
within_layer_noise_repair,0.4,103,,independent_development_fixture,Two source layers with small within-layer observation noise.,within_layer_noise_repair_h0.4_seed103,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,760,0,0.5656854249492372,0.0,Single pass with original proposal; no iterative veto feedback.,0.004302563000237569,identity,400,400,0,0.0,0,0.05118639500104076,0.05118639500104076,0.058929036974813255,0.058929036974813255,0.09399063665708175,400,0,0,400,0,0,20.474558000416305,0.0,20.474558000416305,0.0,0.0
within_layer_noise_repair,0.4,103,,independent_development_fixture,Two source layers with small within-layer observation noise.,within_layer_noise_repair_h0.4_seed103,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,760,0,0.5656854249492372,0.0,Single pass with original proposal; no iterative veto feedback.,0.004302563000237569,proposal,400,400,0,0.0,400,0.05118639500104076,0.0,0.058929036974813255,0.0,0.0,400,0,400,0,0,0,20.474558000416305,20.474558000416305,0.0,1.0,0.0
within_layer_noise_repair,0.4,103,,independent_development_fixture,Two source layers with small within-layer observation noise.,within_layer_noise_repair_h0.4_seed103,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,760,0,0.5656854249492372,0.0,Single pass with original proposal; no iterative veto feedback.,0.004302563000237569,old_nn_guard,400,400,0,0.0,400,0.05118639500104076,0.0,0.058929036974813255,0.0,0.0,400,0,400,0,0,0,20.474558000416305,20.474558000416305,0.0,1.0,0.0003656859989860095
within_layer_noise_repair,0.4,103,,independent_development_fixture,Two source layers with small within-layer observation noise.,within_layer_noise_repair_h0.4_seed103,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,760,0,0.5656854249492372,0.0,Single pass with original proposal; no iterative veto feedback.,0.004302563000237569,initial_gap_guard,400,400,0,0.0,400,0.05118639500104076,0.0,0.058929036974813255,0.0,0.0,400,0,400,0,0,0,20.474558000416305,20.474558000416305,0.0,1.0,0.00025737799660419114
rigid_translation,0.4,103,,independent_development_fixture,The entire observed cloud is offset from its correct rigid location.,rigid_translation_h0.4_seed103,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,760,0,0.5656854276809433,0.0,Single pass with original proposal; no iterative veto feedback.,0.005350350998924114,identity,400,400,0,0.0,0,0.2999999999999998,0.2999999999999998,0.29999999999999977,0.29999999999999977,0.2999999999999998,400,0,0,400,0,0,119.99999999999993,0.0,119.99999999999993,0.0,0.0
rigid_translation,0.4,103,,independent_development_fixture,The entire observed cloud is offset from its correct rigid location.,rigid_translation_h0.4_seed103,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,760,0,0.5656854276809433,0.0,Single pass with original proposal; no iterative veto feedback.,0.005350350998924114,proposal,400,400,0,0.0,400,0.2999999999999998,0.0,0.29999999999999977,0.0,0.0,400,0,400,0,0,0,119.99999999999993,119.99999999999993,0.0,1.0,0.0
rigid_translation,0.4,103,,independent_development_fixture,The entire observed cloud is offset from its correct rigid location.,rigid_translation_h0.4_seed103,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,760,0,0.5656854276809433,0.0,Single pass with original proposal; no iterative veto feedback.,0.005350350998924114,old_nn_guard,400,400,0,0.0,400,0.2999999999999998,0.0,0.29999999999999977,0.0,0.0,400,0,400,0,0,0,119.99999999999993,119.99999999999993,0.0,1.0,0.00038075299744377844
rigid_translation,0.4,103,,independent_development_fixture,The entire observed cloud is offset from its correct rigid location.,rigid_translation_h0.4_seed103,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,760,0,0.5656854276809433,0.0,Single pass with original proposal; no iterative veto feedback.,0.005350350998924114,initial_gap_guard,400,400,0,0.0,400,0.2999999999999998,0.0,0.29999999999999977,0.0,0.0,400,0,400,0,0,0,119.99999999999993,119.99999999999993,0.0,1.0,0.00034808599957614206
smooth_tilted_plane,0.4,103,,independent_development_fixture,Smooth sloped surface repaired to its noise-free target.,smooth_tilted_plane_h0.4_seed103,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,0,0,0.4882622246293463,0.0,Single pass with original proposal; no iterative veto feedback.,0.004582644000038272,identity,400,400,0,0.0,0,0.04991203000995637,0.04991203000995637,0.05727237312253241,0.05727237312253241,0.09399581908911879,400,0,0,400,0,0,19.964812003982548,0.0,19.964812003982548,0.0,0.0
smooth_tilted_plane,0.4,103,,independent_development_fixture,Smooth sloped surface repaired to its noise-free target.,smooth_tilted_plane_h0.4_seed103,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,0,0,0.4882622246293463,0.0,Single pass with original proposal; no iterative veto feedback.,0.004582644000038272,proposal,400,400,0,0.0,400,0.04991203000995637,0.0,0.05727237312253241,0.0,0.0,400,0,400,0,0,0,19.964812003982548,19.964812003982548,0.0,1.0,0.0
smooth_tilted_plane,0.4,103,,independent_development_fixture,Smooth sloped surface repaired to its noise-free target.,smooth_tilted_plane_h0.4_seed103,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,0,0,0.4882622246293463,0.0,Single pass with original proposal; no iterative veto feedback.,0.004582644000038272,old_nn_guard,400,400,0,0.0,400,0.04991203000995637,0.0,0.05727237312253241,0.0,0.0,400,0,400,0,0,0,19.964812003982548,19.964812003982548,0.0,1.0,0.0003324900026200339
smooth_tilted_plane,0.4,103,,independent_development_fixture,Smooth sloped surface repaired to its noise-free target.,smooth_tilted_plane_h0.4_seed103,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,0,0,0.4882622246293463,0.0,Single pass with original proposal; no iterative veto feedback.,0.004582644000038272,initial_gap_guard,400,400,0,0.0,400,0.04991203000995637,0.0,0.05727237312253241,0.0,0.0,400,0,400,0,0,0,19.964812003982548,19.964812003982548,0.0,1.0,0.00026019399956567213
same_xy_collision_control,0.4,103,,positive_control_random_translation,One moved point collides with its stationary same-XY neighbor.,same_xy_collision_control_h0.4_seed103,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1,1,1,0.0,0.4,Single pass with original proposal; no iterative veto feedback.,0.0013830140014761128,identity,2,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,0.0,0.0,,0.0
same_xy_collision_control,0.4,103,,positive_control_random_translation,One moved point collides with its stationary same-XY neighbor.,same_xy_collision_control_h0.4_seed103,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1,1,1,0.0,0.4,Single pass with original proposal; no iterative veto feedback.,0.0013830140014761128,proposal,2,1,0,0.0,1,0.0,3.0,0.0,4.242640687119285,5.699999999999999,0,1,0,0,1,0,0.0,0.0,0.0,,0.0
same_xy_collision_control,0.4,103,,positive_control_random_translation,One moved point collides with its stationary same-XY neighbor.,same_xy_collision_control_h0.4_seed103,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1,1,1,0.0,0.4,Single pass with original proposal; no iterative veto feedback.,0.0013830140014761128,old_nn_guard,2,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,0.0,0.0,,0.00011098599861725233
same_xy_collision_control,0.4,103,,positive_control_random_translation,One moved point collides with its stationary same-XY neighbor.,same_xy_collision_control_h0.4_seed103,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1,1,1,0.0,0.4,Single pass with original proposal; no iterative veto feedback.,0.0013830140014761128,initial_gap_guard,2,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,0.0,0.0,,6.83919970470015e-05
wrong_layer_merge,0.8,101,paired_h0.8_seed101,independent_development_fixture,Two real source layers; merging erases their separation.,wrong_layer_merge_h0.8_seed101,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,760,760,0.7999999999999989,0.0,Single pass with original proposal; no iterative veto feedback.,0.004163851001067087,identity,400,400,0,0.0,0,0.050338193561010935,0.050338193561010935,0.0588213955792868,0.0588213955792868,0.09642244417511754,0,400,0,0,0,400,0.0,0.0,0.0,,0.0
wrong_layer_merge,0.8,101,paired_h0.8_seed101,independent_development_fixture,Two real source layers; merging erases their separation.,wrong_layer_merge_h0.8_seed101,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,760,760,0.7999999999999989,0.0,Single pass with original proposal; no iterative veto feedback.,0.004163851001067087,proposal,400,400,0,0.0,400,0.050338193561010935,3.0,0.0588213955792868,3.0,3.0,0,400,0,0,400,0,0.0,0.0,0.0,,0.0
wrong_layer_merge,0.8,101,paired_h0.8_seed101,independent_development_fixture,Two real source layers; merging erases their separation.,wrong_layer_merge_h0.8_seed101,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,760,760,0.7999999999999989,0.0,Single pass with original proposal; no iterative veto feedback.,0.004163851001067087,old_nn_guard,400,400,0,0.0,400,0.050338193561010935,3.0,0.0588213955792868,3.0,3.0,0,400,0,0,400,0,0.0,0.0,0.0,,0.0002661770013219211
wrong_layer_merge,0.8,101,paired_h0.8_seed101,independent_development_fixture,Two real source layers; merging erases their separation.,wrong_layer_merge_h0.8_seed101,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,760,760,0.7999999999999989,0.0,Single pass with original proposal; no iterative veto feedback.,0.004163851001067087,initial_gap_guard,400,400,400,1.0,0,0.050338193561010935,0.050338193561010935,0.0588213955792868,0.0588213955792868,0.09642244417511754,0,400,0,0,0,400,0.0,0.0,0.0,,0.0002655950011103414
valid_ghost_merge,0.8,101,paired_h0.8_seed101,reused_observation_alternative_truth,One real plane; the two observed heights are ghosts.,valid_ghost_merge_h0.8_seed101,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,760,760,0.7999999999999989,0.0,Single pass with original proposal; no iterative veto feedback.,0.005055069999798434,identity,400,400,0,0.0,0,3.0030160205211014,3.0030160205211014,3.00359053129825,3.00359053129825,3.09343275028065,400,0,0,400,0,0,1201.2064082084405,0.0,1201.2064082084405,0.0,0.0
valid_ghost_merge,0.8,101,paired_h0.8_seed101,reused_observation_alternative_truth,One real plane; the two observed heights are ghosts.,valid_ghost_merge_h0.8_seed101,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,760,760,0.7999999999999989,0.0,Single pass with original proposal; no iterative veto feedback.,0.005055069999798434,proposal,400,400,0,0.0,400,3.0030160205211014,0.0,3.00359053129825,0.0,0.0,400,0,400,0,0,0,1201.2064082084405,1201.2064082084405,0.0,1.0,0.0
valid_ghost_merge,0.8,101,paired_h0.8_seed101,reused_observation_alternative_truth,One real plane; the two observed heights are ghosts.,valid_ghost_merge_h0.8_seed101,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,760,760,0.7999999999999989,0.0,Single pass with original proposal; no iterative veto feedback.,0.005055069999798434,old_nn_guard,400,400,0,0.0,400,3.0030160205211014,0.0,3.00359053129825,0.0,0.0,400,0,400,0,0,0,1201.2064082084405,1201.2064082084405,0.0,1.0,0.00032706500132917427
valid_ghost_merge,0.8,101,paired_h0.8_seed101,reused_observation_alternative_truth,One real plane; the two observed heights are ghosts.,valid_ghost_merge_h0.8_seed101,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,760,760,0.7999999999999989,0.0,Single pass with original proposal; no iterative veto feedback.,0.005055069999798434,initial_gap_guard,400,400,400,1.0,0,3.0030160205211014,3.0030160205211014,3.00359053129825,3.00359053129825,3.09343275028065,400,0,0,400,0,0,1201.2064082084405,0.0,1201.2064082084405,0.0,0.0002744270022958517
within_layer_noise_repair,0.8,101,,independent_development_fixture,Two source layers with small within-layer observation noise.,within_layer_noise_repair_h0.8_seed101,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,760,0,1.1313708498984745,0.0,Single pass with original proposal; no iterative veto feedback.,0.005931660998612642,identity,400,400,0,0.0,0,0.049389496829927514,0.049389496829927514,0.05762989418452737,0.05762989418452737,0.09587558620591412,400,0,0,400,0,0,19.755798731971005,0.0,19.755798731971005,0.0,0.0
within_layer_noise_repair,0.8,101,,independent_development_fixture,Two source layers with small within-layer observation noise.,within_layer_noise_repair_h0.8_seed101,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,760,0,1.1313708498984745,0.0,Single pass with original proposal; no iterative veto feedback.,0.005931660998612642,proposal,400,400,0,0.0,400,0.049389496829927514,0.0,0.05762989418452737,0.0,0.0,400,0,400,0,0,0,19.755798731971005,19.755798731971005,0.0,1.0,0.0
within_layer_noise_repair,0.8,101,,independent_development_fixture,Two source layers with small within-layer observation noise.,within_layer_noise_repair_h0.8_seed101,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,760,0,1.1313708498984745,0.0,Single pass with original proposal; no iterative veto feedback.,0.005931660998612642,old_nn_guard,400,400,0,0.0,400,0.049389496829927514,0.0,0.05762989418452737,0.0,0.0,400,0,400,0,0,0,19.755798731971005,19.755798731971005,0.0,1.0,0.0005000979981559794
within_layer_noise_repair,0.8,101,,independent_development_fixture,Two source layers with small within-layer observation noise.,within_layer_noise_repair_h0.8_seed101,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,760,0,1.1313708498984745,0.0,Single pass with original proposal; no iterative veto feedback.,0.005931660998612642,initial_gap_guard,400,400,0,0.0,400,0.049389496829927514,0.0,0.05762989418452737,0.0,0.0,400,0,400,0,0,0,19.755798731971005,19.755798731971005,0.0,1.0,0.000362654998752987
rigid_translation,0.8,101,,independent_development_fixture,The entire observed cloud is offset from its correct rigid location.,rigid_translation_h0.8_seed101,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,760,0,1.131370857189846,0.0,Single pass with original proposal; no iterative veto feedback.,0.005786052999610547,identity,400,400,0,0.0,0,0.2999999999999998,0.2999999999999998,0.29999999999999977,0.29999999999999977,0.2999999999999998,400,0,0,400,0,0,119.99999999999993,0.0,119.99999999999993,0.0,0.0
rigid_translation,0.8,101,,independent_development_fixture,The entire observed cloud is offset from its correct rigid location.,rigid_translation_h0.8_seed101,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,760,0,1.131370857189846,0.0,Single pass with original proposal; no iterative veto feedback.,0.005786052999610547,proposal,400,400,0,0.0,400,0.2999999999999998,0.0,0.29999999999999977,0.0,0.0,400,0,400,0,0,0,119.99999999999993,119.99999999999993,0.0,1.0,0.0
rigid_translation,0.8,101,,independent_development_fixture,The entire observed cloud is offset from its correct rigid location.,rigid_translation_h0.8_seed101,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,760,0,1.131370857189846,0.0,Single pass with original proposal; no iterative veto feedback.,0.005786052999610547,old_nn_guard,400,400,0,0.0,400,0.2999999999999998,0.0,0.29999999999999977,0.0,0.0,400,0,400,0,0,0,119.99999999999993,119.99999999999993,0.0,1.0,0.0004799470007128548
rigid_translation,0.8,101,,independent_development_fixture,The entire observed cloud is offset from its correct rigid location.,rigid_translation_h0.8_seed101,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,760,0,1.131370857189846,0.0,Single pass with original proposal; no iterative veto feedback.,0.005786052999610547,initial_gap_guard,400,400,0,0.0,400,0.2999999999999998,0.0,0.29999999999999977,0.0,0.0,400,0,400,0,0,0,119.99999999999993,119.99999999999993,0.0,1.0,0.0002990499997395091
smooth_tilted_plane,0.8,101,,independent_development_fixture,Smooth sloped surface repaired to its noise-free target.,smooth_tilted_plane_h0.8_seed101,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,182,0,0.9765244492586926,0.0,Single pass with original proposal; no iterative veto feedback.,0.005716345000109868,identity,400,400,0,0.0,0,0.04975423510781641,0.04975423510781641,0.057364304318357054,0.057364304318357054,0.09506999612106992,400,0,0,400,0,0,19.901694043126565,0.0,19.901694043126565,0.0,0.0
smooth_tilted_plane,0.8,101,,independent_development_fixture,Smooth sloped surface repaired to its noise-free target.,smooth_tilted_plane_h0.8_seed101,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,182,0,0.9765244492586926,0.0,Single pass with original proposal; no iterative veto feedback.,0.005716345000109868,proposal,400,400,0,0.0,400,0.04975423510781641,0.0,0.057364304318357054,0.0,0.0,400,0,400,0,0,0,19.901694043126565,19.901694043126565,0.0,1.0,0.0
smooth_tilted_plane,0.8,101,,independent_development_fixture,Smooth sloped surface repaired to its noise-free target.,smooth_tilted_plane_h0.8_seed101,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,182,0,0.9765244492586926,0.0,Single pass with original proposal; no iterative veto feedback.,0.005716345000109868,old_nn_guard,400,400,0,0.0,400,0.04975423510781641,0.0,0.057364304318357054,0.0,0.0,400,0,400,0,0,0,19.901694043126565,19.901694043126565,0.0,1.0,0.0004526150005403906
smooth_tilted_plane,0.8,101,,independent_development_fixture,Smooth sloped surface repaired to its noise-free target.,smooth_tilted_plane_h0.8_seed101,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,182,0,0.9765244492586926,0.0,Single pass with original proposal; no iterative veto feedback.,0.005716345000109868,initial_gap_guard,400,400,0,0.0,400,0.04975423510781641,0.0,0.057364304318357054,0.0,0.0,400,0,400,0,0,0,19.901694043126565,19.901694043126565,0.0,1.0,0.0003808150031545665
same_xy_collision_control,0.8,101,,positive_control_random_translation,One moved point collides with its stationary same-XY neighbor.,same_xy_collision_control_h0.8_seed101,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1,1,1,0.0,0.4,Single pass with original proposal; no iterative veto feedback.,0.0014397199993254617,identity,2,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,0.0,0.0,,0.0
same_xy_collision_control,0.8,101,,positive_control_random_translation,One moved point collides with its stationary same-XY neighbor.,same_xy_collision_control_h0.8_seed101,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1,1,1,0.0,0.4,Single pass with original proposal; no iterative veto feedback.,0.0014397199993254617,proposal,2,1,0,0.0,1,0.0,3.0,0.0,4.242640687119285,5.699999999999999,0,1,0,0,1,0,0.0,0.0,0.0,,0.0
same_xy_collision_control,0.8,101,,positive_control_random_translation,One moved point collides with its stationary same-XY neighbor.,same_xy_collision_control_h0.8_seed101,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1,1,1,0.0,0.4,Single pass with original proposal; no iterative veto feedback.,0.0014397199993254617,old_nn_guard,2,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,0.0,0.0,,0.00012194699957035482
same_xy_collision_control,0.8,101,,positive_control_random_translation,One moved point collides with its stationary same-XY neighbor.,same_xy_collision_control_h0.8_seed101,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1,1,1,0.0,0.4,Single pass with original proposal; no iterative veto feedback.,0.0014397199993254617,initial_gap_guard,2,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,0.0,0.0,,7.777199789416045e-05
wrong_layer_merge,0.8,102,paired_h0.8_seed102,independent_development_fixture,Two real source layers; merging erases their separation.,wrong_layer_merge_h0.8_seed102,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,760,760,0.7999999999999989,0.0,Single pass with original proposal; no iterative veto feedback.,0.004064809003466507,identity,400,400,0,0.0,0,0.04926494924922196,0.04926494924922196,0.05711569722634975,0.05711569722634975,0.09525756680706322,0,400,0,0,0,400,0.0,0.0,0.0,,0.0
wrong_layer_merge,0.8,102,paired_h0.8_seed102,independent_development_fixture,Two real source layers; merging erases their separation.,wrong_layer_merge_h0.8_seed102,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,760,760,0.7999999999999989,0.0,Single pass with original proposal; no iterative veto feedback.,0.004064809003466507,proposal,400,400,0,0.0,400,0.04926494924922196,3.0,0.05711569722634975,3.0,3.0,0,400,0,0,400,0,0.0,0.0,0.0,,0.0
wrong_layer_merge,0.8,102,paired_h0.8_seed102,independent_development_fixture,Two real source layers; merging erases their separation.,wrong_layer_merge_h0.8_seed102,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,760,760,0.7999999999999989,0.0,Single pass with original proposal; no iterative veto feedback.,0.004064809003466507,old_nn_guard,400,400,0,0.0,400,0.04926494924922196,3.0,0.05711569722634975,3.0,3.0,0,400,0,0,400,0,0.0,0.0,0.0,,0.0002836620005837176
wrong_layer_merge,0.8,102,paired_h0.8_seed102,independent_development_fixture,Two real source layers; merging erases their separation.,wrong_layer_merge_h0.8_seed102,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,760,760,0.7999999999999989,0.0,Single pass with original proposal; no iterative veto feedback.,0.004064809003466507,initial_gap_guard,400,400,400,1.0,0,0.04926494924922196,0.04926494924922196,0.05711569722634975,0.05711569722634975,0.09525756680706322,0,400,0,0,0,400,0.0,0.0,0.0,,0.00026636599795892835
valid_ghost_merge,0.8,102,paired_h0.8_seed102,reused_observation_alternative_truth,One real plane; the two observed heights are ghosts.,valid_ghost_merge_h0.8_seed102,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,760,760,0.7999999999999989,0.0,Single pass with original proposal; no iterative veto feedback.,0.0040552750033384655,identity,400,400,0,0.0,0,2.99978276011069,2.99978276011069,3.000326442828145,3.000326442828145,3.088694260127633,400,0,0,400,0,0,1199.913104044276,0.0,1199.913104044276,0.0,0.0
valid_ghost_merge,0.8,102,paired_h0.8_seed102,reused_observation_alternative_truth,One real plane; the two observed heights are ghosts.,valid_ghost_merge_h0.8_seed102,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,760,760,0.7999999999999989,0.0,Single pass with original proposal; no iterative veto feedback.,0.0040552750033384655,proposal,400,400,0,0.0,400,2.99978276011069,0.0,3.000326442828145,0.0,0.0,400,0,400,0,0,0,1199.913104044276,1199.913104044276,0.0,1.0,0.0
valid_ghost_merge,0.8,102,paired_h0.8_seed102,reused_observation_alternative_truth,One real plane; the two observed heights are ghosts.,valid_ghost_merge_h0.8_seed102,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,760,760,0.7999999999999989,0.0,Single pass with original proposal; no iterative veto feedback.,0.0040552750033384655,old_nn_guard,400,400,0,0.0,400,2.99978276011069,0.0,3.000326442828145,0.0,0.0,400,0,400,0,0,0,1199.913104044276,1199.913104044276,0.0,1.0,0.00033295499815721996
valid_ghost_merge,0.8,102,paired_h0.8_seed102,reused_observation_alternative_truth,One real plane; the two observed heights are ghosts.,valid_ghost_merge_h0.8_seed102,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,760,760,0.7999999999999989,0.0,Single pass with original proposal; no iterative veto feedback.,0.0040552750033384655,initial_gap_guard,400,400,400,1.0,0,2.99978276011069,2.99978276011069,3.000326442828145,3.000326442828145,3.088694260127633,400,0,0,400,0,0,1199.913104044276,0.0,1199.913104044276,0.0,0.0002696489973459393
within_layer_noise_repair,0.8,102,,independent_development_fixture,Two source layers with small within-layer observation noise.,within_layer_noise_repair_h0.8_seed102,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,760,0,1.1313708498984745,0.0,Single pass with original proposal; no iterative veto feedback.,0.00433058999988134,identity,400,400,0,0.0,0,0.04835274153752158,0.04835274153752158,0.056705517663907135,0.056705517663907135,0.09448869127393537,400,0,0,400,0,0,19.34109661500863,0.0,19.34109661500863,0.0,0.0
within_layer_noise_repair,0.8,102,,independent_development_fixture,Two source layers with small within-layer observation noise.,within_layer_noise_repair_h0.8_seed102,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,760,0,1.1313708498984745,0.0,Single pass with original proposal; no iterative veto feedback.,0.00433058999988134,proposal,400,400,0,0.0,400,0.04835274153752158,0.0,0.056705517663907135,0.0,0.0,400,0,400,0,0,0,19.34109661500863,19.34109661500863,0.0,1.0,0.0
within_layer_noise_repair,0.8,102,,independent_development_fixture,Two source layers with small within-layer observation noise.,within_layer_noise_repair_h0.8_seed102,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,760,0,1.1313708498984745,0.0,Single pass with original proposal; no iterative veto feedback.,0.00433058999988134,old_nn_guard,400,400,0,0.0,400,0.04835274153752158,0.0,0.056705517663907135,0.0,0.0,400,0,400,0,0,0,19.34109661500863,19.34109661500863,0.0,1.0,0.00034248800147906877
within_layer_noise_repair,0.8,102,,independent_development_fixture,Two source layers with small within-layer observation noise.,within_layer_noise_repair_h0.8_seed102,Fixed XY support: absolute z error to each point's assigned true source surface; not nearest-surface reassignment.,1482,760,0,1.1313708498984745,0.0,Single pass with original proposal; no iterative veto feedback.,0.00433058999988134,initial_gap_guard,400,400,0,0.0,400,0.04835274153752158,0.0,0.056705517663907135,0.0,0.0,400,0,400,0,0,0,19.34109661500863,19.34109661500863,0.0,1.0,0.0002566759976616595
